CONJUNTO,AMOSTRAS,PORCENTAGEM,VETOR,CUSTO,GAP,TIME,PARTS,N_GENETIC_OUTPUT,CHANCE_OF_MUTATION
WEISH14,10,0.8,"[0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 1 0 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0]",2503,0.6400632729364395,0.020113229751586914,2,5,0.5
WEISH14,10,0.8,"[1 1 0 1 1 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0
 0 0 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 1]",5598,0.19499568593615185,0.45525169372558594,2,5,0.5
WEISH14,10,0.8,"[1 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0
 0 1 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 1 0]",5133,0.2618636755823986,0.20705413818359375,2,5,0.5
WEISH15,10,0.8,"[1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1
 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1]",3636,0.5142933475821534,0.15722346305847168,2,5,0.5
WEISH15,10,0.8,"[1 1 0 0 1 0 1 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 0 0 1 0 0
 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1]",4262,0.43067058509217204,0.1353921890258789,2,5,0.5
WEISH15,10,0.8,"[0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 0
 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 1 0 0 0 1 1 1]",4804,0.35826876836761956,0.24497580528259277,2,5,0.5
WEISH15,10,0.8,"[1 0 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0
 0 0 1 0 1 1 0 0 1 0 1 1 1 0 1 0 0 1 1 0 0 0 0]",5311,0.2905423457119957,0.3353450298309326,2,5,0.5
WEISH15,10,0.8,"[1 0 0 0 1 1 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 1 1 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 0 0 1]",5438,0.2735773443761689,0.38483428955078125,2,5,0.5
WEISH16,10,0.8,"[0 0 0 1 1 0 1 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 1 1 1 1 1 0]",5252,0.2794622033200713,0.25707125663757324,2,5,0.5
WEISH16,10,0.8,"[1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0]",4502,0.3823569762656057,0.11145544052124023,2,5,0.5
WEISH16,10,0.8,"[1 0 0 0 1 0 1 0 1 0 1 1 0 0 0 0 1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0
 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0]",4259,0.41569488269995886,0.2489171028137207,2,5,0.5
WEISH16,10,0.8,"[1 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1
 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1]",4339,0.40471944025243517,0.14814424514770508,2,5,0.5
WEISH16,10,0.8,"[1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 0 1 1 0 1 1 1 0 0 0 1 0 0 1 1 0 0 0 1 1 1
 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 1 0 0 0 0 0 1 0]",4277,0.413225408149266,0.16956067085266113,2,5,0.5
WEISH17,10,0.8,"[1 1 0 1 1 0 1 1 0 0 1 1 1 1 0 0 0 1 0 1 1 0 1 0 0 0 1 1 0 1 1 0 0 0 1 0 0
 0 1 0 1 1 1 0 0 0 0 1 1 1 1 0 0 1 0 1 0 0 1 1]",7807,0.09567936985984014,0.6125009059906006,2,5,0.5
WEISH17,10,0.8,"[1 0 0 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 1 1 0
 1 1 0 1 1 1 1 0 0 0 1 1 1 0 0 1 1 0 0 0 0 1 0]",8114,0.0601181512799722,0.7339415550231934,2,5,0.5
WEISH17,10,0.8,"[1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 1 1 1 1 0 1 0 0 0 1 0 0 1 1 0 0 1 1 0 0
 0 0 1 1 0 1 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0]",7370,0.14629908490675317,0.48897671699523926,2,5,0.5
WEISH17,10,0.8,"[1 0 0 1 1 1 1 0 0 0 1 1 1 0 0 1 0 1 1 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 1 0 0
 1 1 0 1 1 1 0 1 0 0 1 1 1 1 0 0 1 0 0 0 0 1 1]",8035,0.06926908374840728,0.6318917274475098,2,5,0.5
WEISH17,10,0.8,"[1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0
 1 0 1 0 1 1 0 0 0 0 1 1 1 1 0 0 1 1 0 0 1 1 0]",7726,0.1050619715046913,0.556769847869873,2,5,0.5
WEISH18,10,0.8,"[1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 1 0 1 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 1 0 1 1]",7374,0.2302713987473904,0.366924524307251,2,5,0.5
WEISH18,10,0.8,"[0 0 1 0 1 0 0 0 0 0 1 1 1 1 1 0 0 0 1 0 0 0 1 1 1 0 0 0 0 1 1 0 0 0 0 1 0
 1 1 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 1 1]",7276,0.2405010438413361,0.38611698150634766,2,5,0.5
WEISH18,10,0.8,"[1 1 0 1 1 0 1 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 1 1 0 0 0 1 0 0 0 1 0 0
 0 1 1 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 1 1 1 1 1 0 1 0 0 0 1 1]",8264,0.1373695198329854,0.5191464424133301,2,5,0.5
WEISH18,10,0.8,"[1 0 0 0 1 0 0 0 0 0 1 1 1 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 1 1 0 0 0 1 0 1
 0 0 0 0 1 1 0 1 0 0 1 1 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 1 0 1 1]",7801,0.18569937369519832,0.5959489345550537,2,5,0.5
WEISH18,10,0.8,"[0 0 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 1 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 1 0 1 0 1 0 0 1]",4633,0.5163883089770355,0.033926963806152344,2,5,0.5
WEISH19,10,0.8,"[0 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 0 0 0 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0]",6012,0.2190179267342167,0.49083399772644043,2,5,0.5
WEISH19,10,0.8,"[0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0]",2915,0.6213302156404261,0.026149749755859375,2,5,0.5
WEISH19,10,0.8,"[0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0 1 0 0 1 1 0 1 0 0 0 0 1 0 0 1 1 0 0
 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0 0]",5414,0.29670044167316184,0.08067464828491211,2,5,0.5
WEISH19,10,0.8,"[1 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1]",4176,0.45752143413873736,0.16649198532104492,2,5,0.5
WEISH19,10,0.8,"[1 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0
 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0]",5271,0.3152766952455183,0.18076872825622559,2,5,0.5
WEISH20,10,0.8,"[0 0 1 0 1 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 1 0
 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 1 1 0 0 1]",6571,0.3046560846560847,0.3474299907684326,2,5,0.5
WEISH20,10,0.8,"[0 0 0 0 1 0 0 0 0 1 1 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0
 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0]",6076,0.35703703703703704,0.18953204154968262,2,5,0.5
WEISH20,10,0.8,"[0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0
 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1]",5280,0.44126984126984126,0.20734238624572754,2,5,0.5
WEISH20,10,0.8,"[1 0 1 0 1 0 1 0 0 1 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 1 0
 0 1 0 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 1]",7348,0.22243386243386243,0.4878971576690674,2,5,0.5
WEISH20,10,0.8,"[1 0 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 1 0 1 0
 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 1 1 0 0 0 1 1 1 0 0 1 0 1 1 1 1 0]",6766,0.284021164021164,0.3825521469116211,2,5,0.5
WEISH21,10,0.8,"[1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 1 1 0 1 1 0 0 1]",6320,0.30350451840423187,0.17429590225219727,2,5,0.5
WEISH21,10,0.8,"[1 0 0 0 1 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 1 1 0 1
 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 0 1 0 0 1 1]",7821,0.13808684152523695,0.3999662399291992,2,5,0.5
WEISH21,10,0.8,"[0 0 0 1 0 0 0 1 1 0 1 1 1 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]",4386,0.5166409521710381,0.0681753158569336,2,5,0.5
WEISH21,10,0.8,"[0 0 0 0 1 0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 1 1 0 0 0 0 0 1 0 0 1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0]",4307,0.5253471456909853,0.1278083324432373,2,5,0.5
WEISH21,10,0.8,"[1 0 0 0 1 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1
 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 1 1 0 1 0 1 1 0 1 1 0 0 0 0 1 0]",6092,0.3286312541326868,0.23734736442565918,2,5,0.5
WEISH22,10,0.8,"[1 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0
 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0
 1 0 0 0 0 0]",5104,0.429529451212697,0.19057536125183105,2,5,0.5
WEISH22,10,0.8,"[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0
 0 1 1 0 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0]",4426,0.5053090421370292,0.03178882598876953,2,5,0.5
WEISH22,10,0.8,"[0 0 1 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0
 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 0 0 0 0
 0 1 0 0 0 0]",4661,0.4790432547222533,0.16724276542663574,2,5,0.5
WEISH22,10,0.8,"[1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0
 0 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 0 0 1 1 0 0 1 1 0 0 1 0 1 0 1 0 1 1
 0 0 1 0 1 0]",6235,0.3031183636973287,0.7403600215911865,2,5,0.5
WEISH22,10,0.8,"[1 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 1 0 1 0 1 1 0 1 0 1 0 1
 0 1 0 0 0 1 0 0 0 0 1 1 1 1 0 0 1 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 1 0
 0 0 0 0 1 0]",7612,0.14921202637755673,0.5009140968322754,2,5,0.5
WEISH23,10,0.8,"[1 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1
 0 0 1 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0
 0 0 1 0 0 0]",4824,0.4218600191754554,0.18790745735168457,2,5,0.5
WEISH23,10,0.8,"[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1
 0 0 0 0 0 1]",3358,0.5975551294343241,0.0330963134765625,2,5,0.5
WEISH23,10,0.8,"[0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 1 0 0 0 0
 0 0 0 0 0 0 1 0 1 0 1 1 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1
 0 1 0 0 0 0]",5598,0.32909875359539786,0.2610177993774414,2,5,0.5
WEISH23,10,0.8,"[0 1 0 1 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 1 1 0 1 0
 0 0 0 0 0 0]",5221,0.37428092042186,0.5139966011047363,2,5,0.5
WEISH23,10,0.8,"[0 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0
 0 0 1 0 0 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1
 1 0 0 0 0 0]",5070,0.3923777564717162,0.288806676864624,2,5,0.5
WEISH24,10,0.8,"[1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0
 0 0 0 0 1 1 0 0 0 0 1 1 1 1 0 1 1 0 1 0 1 0 0 0 0 1 0 0 1 0 1 1 1 1 0 1 0
 1 0 0 0 0 0]",8867,0.13238747553816047,0.5582082271575928,2,5,0.5
WEISH24,10,0.8,"[1 1 0 1 0 0 1 0 0 1 1 1 1 0 0 1 0 1 0 0 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0
 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 1 1 0 0 1 0 1 0 1 1 1 0 1 0 0 0 1 1 0 0 1 0
 0 1 0 1 0 0]",8680,0.1506849315068493,0.6787147521972656,2,5,0.5
WEISH24,10,0.8,"[1 0 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 1
 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 1 1 0 0 1 0 0 1 1 0 1 1 1 0 1 0
 0 0 0 1 0 1]",7025,0.31262230919765166,0.31096768379211426,2,5,0.5
WEISH24,10,0.8,"[1 1 0 0 1 0 0 1 0 0 1 1 1 0 0 0 0 1 1 0 1 0 1 1 0 1 1 1 0 0 1 0 0 0 0 0 1
 0 0 1 1 0 1 0 0 0 1 1 0 1 0 0 0 0 1 1 0 0 1 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0
 0 1 0 0 0 0]",7880,0.22896281800391388,0.5269300937652588,2,5,0.5
WEISH24,10,0.8,"[1 0 0 1 1 0 0 0 1 1 1 1 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0
 0 0 1 0 0 0 1 1 1 0 1 0 1 1 1 1 0 0 1 0 0 1 0 0 0 1 0 1 0 1 0 1 1 0 0 1 1
 1 0 0 0 1 0]",8261,0.1916829745596869,0.6852102279663086,2,5,0.5
WEISH25,10,0.8,"[1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 1 0 0 0 0
 1 1 0 0 1 1 0 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0
 0 1 0 0 1 0]",8132,0.1818090351141966,0.5946030616760254,2,5,0.5
WEISH25,10,0.8,"[0 0 0 1 1 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 1 1 0 1 0 0 0 0
 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0
 1 0 0 0 0 0]",5750,0.42147097293490293,0.15483736991882324,2,5,0.5
WEISH25,10,0.8,"[1 0 0 0 1 1 1 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0
 1 1 0 0 1 1 0 1 0 0 1 0 1 1 0 0 1 0 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 1 1 0 1
 0 1 0 0 0 1]",8060,0.18905322467049,0.5422015190124512,2,5,0.5
WEISH25,10,0.8,"[0 0 0 1 1 0 0 0 1 0 1 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0
 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 1 0 0 0 1
 0 0 1 0 0 0]",5504,0.44622195391890535,0.027837276458740234,2,5,0.5
WEISH25,10,0.8,"[0 1 0 1 1 0 1 0 1 1 1 0 1 0 0 1 1 1 0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0 0
 1 0 0 0 0 0]",6673,0.32860448737297515,0.4869704246520996,2,5,0.5
WEISH26,10,0.8,"[0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0
 1 0 0 0 0 0 1 0 0 1 0 1 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1
 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1]",6278,0.3449499165275459,0.2868385314941406,2,5,0.5
WEISH26,10,0.8,"[0 0 1 1 1 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0
 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 1 1 0 0 1
 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0]",7290,0.23935726210350583,0.46806979179382324,2,5,0.5
WEISH26,10,0.8,"[0 1 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1
 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1
 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0]",3937,0.5892111853088481,0.04654431343078613,2,5,0.5
WEISH26,10,0.8,"[1 0 1 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0
 1 1 0 0 0 1 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0
 0 0 0 0 0 1 1 1 0 0 1 1 0 0 1 0]",7494,0.21807178631051752,0.7605063915252686,2,5,0.5
WEISH26,10,0.8,"[0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 1
 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0]",4646,0.5152337228714524,0.2579996585845947,2,5,0.5
WEISH27,10,0.8,"[0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0
 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 1 0 0 1
 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0]",4740,0.5172624503513596,0.06631278991699219,2,5,0.5
WEISH27,10,0.8,"[1 0 0 0 1 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]",6267,0.361747632141766,0.28942060470581055,2,5,0.5
WEISH27,10,0.8,"[1 0 0 0 1 0 1 1 1 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 1 1 0 0 1
 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1
 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 1]",5887,0.400448110805581,0.2919149398803711,2,5,0.5
WEISH27,10,0.8,"[1 1 0 0 0 0 1 0 0 0 1 1 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 1 1 1 0 0 0 0 1 0 1 0 1 1 1 0 0 1
 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0]",6995,0.2876056624910887,0.5072939395904541,2,5,0.5
WEISH27,10,0.8,"[1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 1 0 1 1 0 0 0 1
 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]",4756,0.5156329565128832,0.14708375930786133,2,5,0.5
WEISH28,10,0.8,"[1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0
 0 0 0 0 0 1 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0
 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1]",5454,0.4254108723135272,0.24533629417419434,2,5,0.5
WEISH28,10,0.8,"[0 0 0 1 0 0 1 0 1 0 1 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 1 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0]",5338,0.43763168984407924,0.18657803535461426,2,5,0.5
WEISH28,10,0.8,"[1 1 1 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0
 0 0 1 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1
 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0]",6707,0.29340497260851245,0.2940056324005127,2,5,0.5
